source_city,target_city,month,edge_weight
Austin,Mountain View,202303,1
Austin,Mountain View,202304,1
Austin,Mountain View,202305,1
Austin,Mountain View,202306,1
Austin,Mountain View,202307,1
Austin,Mountain View,202308,1
Austin,Mountain View,202310,1
Austin,Mountain View,202312,1
Austin,Mountain View,202401,1
Austin,Mountain View,202403,1
Austin,Mountain View,202404,1
Austin,Mountain View,202407,1
Austin,Mountain View,202408,1
Austin,Mountain View,202501,1
Austin,Mountain View,202504,1
Austin,Mountain View,202505,1
Austin,Mountain View,202506,1
Austin,Mountain View,202507,1
Austin,Mountain View,202508,1
Austin,Mountain View,202509,1
Austin,Mountain View,202512,1
Austin,Palo Alto,202201,1
Austin,Palo Alto,202202,1
Austin,Palo Alto,202204,1
Austin,Palo Alto,202206,1
Austin,Palo Alto,202207,1
Austin,Palo Alto,202208,1
Austin,Palo Alto,202210,1
Austin,Palo Alto,202301,1
Austin,Palo Alto,202302,1
Austin,Palo Alto,202303,1
Austin,Palo Alto,202304,1
Austin,Palo Alto,202305,1
Austin,Palo Alto,202306,1
Austin,Palo Alto,202307,1
Austin,Palo Alto,202308,1
Austin,Palo Alto,202310,1
Austin,Palo Alto,202312,1
Austin,Palo Alto,202401,1
Austin,Palo Alto,202404,1
Austin,Palo Alto,202408,1
Austin,Palo Alto,202411,1
Austin,Palo Alto,202412,1
Austin,Palo Alto,202503,1
Austin,Palo Alto,202504,1
Austin,Palo Alto,202510,1
Austin,Raleigh,202209,1
Austin,Raleigh,202211,1
Austin,Raleigh,202212,1
Austin,Raleigh,202301,1
Austin,Raleigh,202302,1
Austin,Raleigh,202303,1
Austin,Raleigh,202305,1
Austin,Raleigh,202306,1
Austin,Raleigh,202307,1
Austin,Raleigh,202312,1
Austin,Raleigh,202401,1
Austin,Raleigh,202405,1
Austin,Raleigh,202406,1
Austin,Raleigh,202407,1
Austin,Raleigh,202408,1
Austin,Raleigh,202409,1
Austin,Raleigh,202410,1
Austin,Raleigh,202501,1
Austin,Raleigh,202503,1
Austin,Raleigh,202504,1
Austin,Raleigh,202505,1
Austin,Raleigh,202507,1
Austin,Raleigh,202509,1
Austin,Rotterdam,202208,1
Austin,Rotterdam,202301,1
Austin,Rotterdam,202302,1
Austin,Rotterdam,202303,1
Austin,Rotterdam,202305,1
Austin,Rotterdam,202306,1
Austin,Rotterdam,202308,1
Austin,Rotterdam,202408,1
Austin,Rotterdam,202412,1
Austin,Rotterdam,202507,1
Austin,Vancouver,202201,1
Austin,Vancouver,202202,1
Austin,Vancouver,202203,1
Austin,Vancouver,202205,1
Austin,Vancouver,202207,1
Austin,Vancouver,202208,1
Austin,Vancouver,202209,1
Austin,Vancouver,202210,1
Austin,Vancouver,202211,1
Austin,Vancouver,202212,1
Austin,Vancouver,202301,1
Austin,Vancouver,202302,1
Austin,Vancouver,202303,1
Austin,Vancouver,202304,1
Austin,Vancouver,202305,1
Austin,Vancouver,202306,1
Austin,Vancouver,202307,1
Austin,Vancouver,202308,1
Austin,Vancouver,202310,1
Austin,Vancouver,202311,1
Austin,Vancouver,202312,1
Austin,Vancouver,202403,1
Austin,Vancouver,202404,1
Austin,Vancouver,202406,1
Austin,Vancouver,202407,1
Austin,Vancouver,202409,1
Austin,Vancouver,202410,1
Austin,Vancouver,202411,1
Austin,Vancouver,202412,1
Austin,Vancouver,202501,1
Austin,Vancouver,202503,1
Austin,Vancouver,202504,1
Austin,Vancouver,202505,1
Austin,Vancouver,202506,1
Austin,Vancouver,202507,1
Austin,Vancouver,202509,1
Austin,Vancouver,202510,1
Austin,Vancouver,202512,1
Barcelona,Calgary,202202,1
Barcelona,Calgary,202209,1
Barcelona,Calgary,202211,1
Barcelona,Calgary,202301,1
Barcelona,Calgary,202305,1
Barcelona,Calgary,202308,1
Barcelona,Calgary,202404,1
Barcelona,Calgary,202406,1
Barcelona,Calgary,202407,1
Barcelona,Calgary,202410,1
Barcelona,Calgary,202412,1
Barcelona,Calgary,202504,1
Barcelona,Cambridge,202202,1
Barcelona,Cambridge,202205,1
Barcelona,Cambridge,202208,1
Barcelona,Cambridge,202209,1
Barcelona,Cambridge,202211,1
Barcelona,Cambridge,202212,1
Barcelona,Cambridge,202301,1
Barcelona,Cambridge,202302,1
Barcelona,Cambridge,202303,1
Barcelona,Cambridge,202304,1
Barcelona,Cambridge,202305,1
Barcelona,Cambridge,202308,1
Barcelona,Cambridge,202309,1
Barcelona,Cambridge,202310,1
Barcelona,Cambridge,202311,1
Barcelona,Cambridge,202402,1
Barcelona,Cambridge,202403,1
Barcelona,Cambridge,202406,1
Barcelona,Cambridge,202408,1
Barcelona,Cambridge,202410,1
Barcelona,Cambridge,202504,1
Barcelona,Cambridge,202510,1
Barcelona,Chennai,202201,1
Barcelona,Chennai,202208,1
Barcelona,Chennai,202210,1
Barcelona,Chennai,202301,1
Barcelona,Chennai,202302,1
Barcelona,Chennai,202303,1
Barcelona,Chennai,202304,1
Barcelona,Chennai,202305,1
Barcelona,Chennai,202306,1
Barcelona,Chennai,202308,1
Barcelona,Chennai,202309,1
Barcelona,Chennai,202310,1
Barcelona,Chennai,202311,1
Barcelona,Chennai,202312,1
Barcelona,Chennai,202403,1
Barcelona,Chennai,202404,1
Barcelona,Chennai,202408,1
Barcelona,Chennai,202410,1
Barcelona,Chennai,202505,1
Barcelona,Chicago,202208,1
Barcelona,Chicago,202209,1
Barcelona,Chicago,202211,1
Barcelona,Chicago,202212,1
Barcelona,Chicago,202301,1
Barcelona,Chicago,202302,1
Barcelona,Chicago,202303,1
Barcelona,Chicago,202304,1
Barcelona,Chicago,202305,1
Barcelona,Chicago,202306,1
Barcelona,Chicago,202308,1
Barcelona,Chicago,202310,1
Barcelona,Chicago,202311,1
Barcelona,Chicago,202312,1
Barcelona,Chicago,202402,1
Barcelona,Chicago,202403,1
Barcelona,Chicago,202404,1
Barcelona,Chicago,202406,1
Barcelona,Chicago,202407,1
Barcelona,Chicago,202408,1
Barcelona,Chicago,202410,1
Barcelona,Chicago,202411,1
Barcelona,Chicago,202502,1
Barcelona,Chicago,202504,1
Barcelona,Chicago,202506,1
Barcelona,Chicago,202510,1
Barcelona,Copenhagen,202208,1
Barcelona,Copenhagen,202209,1
Barcelona,Copenhagen,202211,1
Barcelona,Copenhagen,202301,1
Barcelona,Copenhagen,202302,1
Barcelona,Copenhagen,202303,1
Barcelona,Copenhagen,202304,1
Barcelona,Copenhagen,202305,1
Barcelona,Copenhagen,202306,1
Barcelona,Copenhagen,202308,1
Barcelona,Copenhagen,202310,1
Barcelona,Copenhagen,202312,1
Barcelona,Copenhagen,202404,1
Barcelona,Copenhagen,202405,1
Barcelona,Copenhagen,202406,1
Barcelona,Copenhagen,202408,1
Barcelona,Copenhagen,202411,1
Barcelona,Copenhagen,202501,1
Barcelona,Copenhagen,202502,1
Barcelona,Delhi,202208,1
Barcelona,Delhi,202211,1
Barcelona,Delhi,202212,1
Barcelona,Delhi,202301,1
Barcelona,Delhi,202302,1
Barcelona,Delhi,202304,1
Barcelona,Delhi,202305,1
Barcelona,Delhi,202306,1
Barcelona,Delhi,202308,1
Barcelona,Delhi,202310,1
Barcelona,Delhi,202311,1
Barcelona,Delhi,202312,1
Barcelona,Delhi,202404,1
Barcelona,Delhi,202406,1
Barcelona,Delhi,202408,1
Barcelona,Delhi,202502,1
Barcelona,Delhi,202506,1
Barcelona,Delhi,202512,1
Barcelona,Hamburg,202201,1
Barcelona,Hamburg,202202,1
Barcelona,Hamburg,202204,1
Barcelona,Hamburg,202205,1
Barcelona,Hamburg,202212,1
Barcelona,Hamburg,202301,1
Barcelona,Hamburg,202303,1
Barcelona,Hamburg,202304,1
Barcelona,Hamburg,202305,1
Barcelona,Hamburg,202306,1
Barcelona,Hamburg,202307,1
Barcelona,Hamburg,202311,1
Barcelona,Hamburg,202402,1
Barcelona,Hamburg,202403,1
Barcelona,Hamburg,202404,1
Barcelona,Hamburg,202406,1
Barcelona,Hamburg,202408,1
Barcelona,Hamburg,202410,1
Barcelona,Hamburg,202504,1
Barcelona,Hamburg,202505,1
Barcelona,Hamburg,202506,1
Barcelona,Heidelberg,202209,1
Barcelona,Heidelberg,202301,1
Barcelona,Heidelberg,202312,1
Barcelona,Heidelberg,202403,1
Barcelona,Heidelberg,202406,1
Barcelona,Jerusalem,202301,1
Barcelona,Jerusalem,202402,1
Barcelona,Lagos,202211,1
Barcelona,Lagos,202212,1
Barcelona,Lagos,202301,1
Barcelona,Lagos,202303,1
Barcelona,Lagos,202306,1
Barcelona,Lagos,202308,1
Barcelona,Lagos,202310,1
Barcelona,Lagos,202403,1
Barcelona,Lagos,202406,1
Barcelona,Lagos,202408,1
Barcelona,Lagos,202504,1
Barcelona,Moscow,202205,1
Barcelona,Moscow,202206,1
Barcelona,Moscow,202209,1
Barcelona,Moscow,202210,1
Barcelona,Moscow,202211,1
Barcelona,Moscow,202212,1
Barcelona,Moscow,202301,1
Barcelona,Moscow,202304,1
Barcelona,Moscow,202305,1
Barcelona,Moscow,202306,1
Barcelona,Moscow,202311,1
Barcelona,Moscow,202401,1
Barcelona,Moscow,202403,1
Barcelona,Moscow,202406,1
Barcelona,Moscow,202408,1
Barcelona,Moscow,202410,1
Barcelona,Mountain View,202202,1
Barcelona,Mountain View,202205,1
Barcelona,Mountain View,202206,1
Barcelona,Mountain View,202209,1
Barcelona,Mountain View,202210,1
Barcelona,Mountain View,202211,1
Barcelona,Mountain View,202301,1
Barcelona,Mountain View,202303,1
Barcelona,Mountain View,202305,1
Barcelona,Mountain View,202306,1
Barcelona,Mountain View,202307,1
Barcelona,Mountain View,202310,1
Barcelona,Mountain View,202312,1
Barcelona,Mountain View,202401,1
Barcelona,Mountain View,202403,1
Barcelona,Mountain View,202404,1
Barcelona,Mountain View,202406,1
Barcelona,Mountain View,202408,1
Barcelona,Mountain View,202504,1
Barcelona,Mountain View,202506,1
Barcelona,Palo Alto,202201,1
Barcelona,Palo Alto,202204,1
Barcelona,Palo Alto,202209,1
Barcelona,Palo Alto,202211,1
Barcelona,Palo Alto,202212,1
Barcelona,Palo Alto,202301,1
Barcelona,Palo Alto,202302,1
Barcelona,Palo Alto,202303,1
Barcelona,Palo Alto,202304,1
Barcelona,Palo Alto,202307,1
Barcelona,Palo Alto,202310,1
Barcelona,Palo Alto,202311,1
Barcelona,Palo Alto,202312,1
Barcelona,Palo Alto,202401,1
Barcelona,Palo Alto,202406,1
Barcelona,Palo Alto,202408,1
Barcelona,Palo Alto,202409,1
Barcelona,Palo Alto,202410,1
Barcelona,Palo Alto,202411,1
Barcelona,Palo Alto,202504,1
Barcelona,Palo Alto,202506,1
Barcelona,Palo Alto,202510,1
Barcelona,Raleigh,202204,1
Barcelona,Raleigh,202209,1
Barcelona,Raleigh,202212,1
Barcelona,Raleigh,202301,1
Barcelona,Raleigh,202302,1
Barcelona,Raleigh,202303,1
Barcelona,Raleigh,202305,1
Barcelona,Raleigh,202306,1
Barcelona,Raleigh,202308,1
Barcelona,Raleigh,202311,1
Barcelona,Raleigh,202401,1
Barcelona,Raleigh,202405,1
Barcelona,Raleigh,202406,1
Barcelona,Raleigh,202407,1
Barcelona,Raleigh,202408,1
Barcelona,Raleigh,202504,1
Barcelona,Redmond,202209,1
Barcelona,Redmond,202301,1
Barcelona,Redmond,202302,1
Barcelona,Redmond,202304,1
Barcelona,Redmond,202305,1
Barcelona,Redmond,202306,1
Barcelona,Redmond,202307,1
Barcelona,Redmond,202401,1
Barcelona,Redmond,202402,1
Barcelona,Redmond,202403,1
Barcelona,Redmond,202404,1
Barcelona,Redmond,202408,1
Barcelona,Redmond,202504,1
Barcelona,Rotterdam,202301,1
Barcelona,Rotterdam,202305,1
Barcelona,Rotterdam,202406,1
Barcelona,Vancouver,202201,1
Barcelona,Vancouver,202202,1
Barcelona,Vancouver,202205,1
Barcelona,Vancouver,202208,1
Barcelona,Vancouver,202209,1
Barcelona,Vancouver,202210,1
Barcelona,Vancouver,202211,1
Barcelona,Vancouver,202212,1
Barcelona,Vancouver,202301,1
Barcelona,Vancouver,202302,1
Barcelona,Vancouver,202303,1
Barcelona,Vancouver,202304,1
Barcelona,Vancouver,202305,1
Barcelona,Vancouver,202306,1
Barcelona,Vancouver,202307,1
Barcelona,Vancouver,202308,1
Barcelona,Vancouver,202310,1
Barcelona,Vancouver,202312,1
Barcelona,Vancouver,202401,1
Barcelona,Vancouver,202403,1
Barcelona,Vancouver,202404,1
Barcelona,Vancouver,202406,1
Barcelona,Vancouver,202408,1
Barcelona,Vancouver,202410,1
Barcelona,Vancouver,202411,1
Barcelona,Vancouver,202502,1
Barcelona,Vancouver,202504,1
Barcelona,Vancouver,202505,1
Barcelona,Vancouver,202506,1
Barcelona,Vancouver,202511,1
Barcelona,Vancouver,202512,1
Beijing,Calgary,202202,1
Beijing,Calgary,202209,1
Beijing,Calgary,202211,1
Beijing,Calgary,202301,1
Beijing,Calgary,202303,1
Beijing,Calgary,202307,1
Beijing,Calgary,202308,1
Beijing,Calgary,202406,1
Beijing,Calgary,202407,1
Beijing,Calgary,202410,1
Beijing,Calgary,202412,1
Beijing,Calgary,202503,1
Beijing,Calgary,202504,1
Beijing,Chennai,202201,1
Beijing,Chennai,202208,1
Beijing,Chennai,202301,1
Beijing,Chennai,202302,1
Beijing,Chennai,202303,1
Beijing,Chennai,202305,1
Beijing,Chennai,202306,1
Beijing,Chennai,202307,1
Beijing,Chennai,202308,1
Beijing,Chennai,202310,1
Beijing,Chennai,202311,1
Beijing,Chennai,202312,1
Beijing,Chennai,202403,1
Beijing,Chennai,202407,1
Beijing,Chennai,202409,1
Beijing,Chennai,202410,1
Beijing,Chennai,202411,1
Beijing,Chennai,202501,1
Beijing,Chennai,202505,1
Beijing,Chennai,202512,1
Beijing,Copenhagen,202201,1
Beijing,Copenhagen,202202,1
Beijing,Copenhagen,202206,1
Beijing,Copenhagen,202207,1
Beijing,Copenhagen,202208,1
Beijing,Copenhagen,202209,1
Beijing,Copenhagen,202211,1
Beijing,Copenhagen,202212,1
Beijing,Copenhagen,202301,1
Beijing,Copenhagen,202303,1
Beijing,Copenhagen,202304,1
Beijing,Copenhagen,202305,1
Beijing,Copenhagen,202306,1
Beijing,Copenhagen,202307,1
Beijing,Copenhagen,202308,1
Beijing,Copenhagen,202310,1
Beijing,Copenhagen,202312,1
Beijing,Copenhagen,202405,1
Beijing,Copenhagen,202406,1
Beijing,Copenhagen,202411,1
Beijing,Copenhagen,202502,1
Beijing,Copenhagen,202506,1
Beijing,Copenhagen,202508,1
Beijing,Copenhagen,202510,1
Beijing,Heidelberg,202209,1
Beijing,Heidelberg,202211,1
Beijing,Heidelberg,202301,1
Beijing,Heidelberg,202305,1
Beijing,Heidelberg,202306,1
Beijing,Heidelberg,202307,1
Beijing,Heidelberg,202309,1
Beijing,Heidelberg,202312,1
Beijing,Heidelberg,202403,1
Beijing,Heidelberg,202406,1
Beijing,Heidelberg,202407,1
Beijing,Heidelberg,202411,1
Beijing,Jerusalem,202301,1
Beijing,Jerusalem,202402,1
Beijing,Lagos,202201,1
Beijing,Lagos,202204,1
Beijing,Lagos,202211,1
Beijing,Lagos,202212,1
Beijing,Lagos,202301,1
Beijing,Lagos,202303,1
Beijing,Lagos,202304,1
Beijing,Lagos,202305,1
Beijing,Lagos,202306,1
Beijing,Lagos,202307,1
Beijing,Lagos,202308,1
Beijing,Lagos,202310,1
Beijing,Lagos,202403,1
Beijing,Lagos,202406,1
Beijing,Lagos,202410,1
Beijing,Lagos,202503,1
Beijing,Lagos,202504,1
Beijing,Moscow,202201,1
Beijing,Moscow,202202,1
Beijing,Moscow,202203,1
Beijing,Moscow,202205,1
Beijing,Moscow,202208,1
Beijing,Moscow,202209,1
Beijing,Moscow,202210,1
Beijing,Moscow,202211,1
Beijing,Moscow,202212,1
Beijing,Moscow,202301,1
Beijing,Moscow,202302,1
Beijing,Moscow,202303,1
Beijing,Moscow,202305,1
Beijing,Moscow,202306,1
Beijing,Moscow,202308,1
Beijing,Moscow,202309,1
Beijing,Moscow,202310,1
Beijing,Moscow,202311,1
Beijing,Moscow,202312,1
Beijing,Moscow,202401,1
Beijing,Moscow,202402,1
Beijing,Moscow,202403,1
Beijing,Moscow,202405,1
Beijing,Moscow,202406,1
Beijing,Moscow,202407,1
Beijing,Moscow,202409,1
Beijing,Moscow,202410,1
Beijing,Moscow,202411,1
Beijing,Moscow,202504,1
Beijing,Moscow,202507,1
Beijing,Mountain View,202201,1
Beijing,Mountain View,202202,1
Beijing,Mountain View,202203,1
Beijing,Mountain View,202204,1
Beijing,Mountain View,202205,1
Beijing,Mountain View,202208,1
Beijing,Mountain View,202209,1
Beijing,Mountain View,202210,1
Beijing,Mountain View,202211,1
Beijing,Mountain View,202301,1
Beijing,Mountain View,202302,1
Beijing,Mountain View,202303,1
Beijing,Mountain View,202304,1
Beijing,Mountain View,202305,1
Beijing,Mountain View,202306,1
Beijing,Mountain View,202307,1
Beijing,Mountain View,202308,1
Beijing,Mountain View,202309,1
Beijing,Mountain View,202310,1
Beijing,Mountain View,202311,1
Beijing,Mountain View,202312,1
Beijing,Mountain View,202401,1
Beijing,Mountain View,202403,1
Beijing,Mountain View,202404,1
Beijing,Mountain View,202406,1
Beijing,Mountain View,202407,1
Beijing,Mountain View,202408,1
Beijing,Mountain View,202410,1
Beijing,Mountain View,202411,1
Beijing,Mountain View,202501,1
Beijing,Mountain View,202503,1
Beijing,Mountain View,202504,1
Beijing,Mountain View,202505,1
Beijing,Mountain View,202506,1
Beijing,Mountain View,202507,1
Beijing,Mountain View,202508,1
Beijing,Mountain View,202509,1
Beijing,Mountain View,202512,1
Beijing,New Delhi,202201,1
Beijing,New Delhi,202204,1
Beijing,New Delhi,202208,1
Beijing,New Delhi,202209,1
Beijing,New Delhi,202211,1
Beijing,New Delhi,202301,1
Beijing,New Delhi,202302,1
Beijing,New Delhi,202303,1
Beijing,New Delhi,202304,1
Beijing,New Delhi,202305,1
Beijing,New Delhi,202306,1
Beijing,New Delhi,202307,1
Beijing,New Delhi,202308,1
Beijing,New Delhi,202310,1
Beijing,New Delhi,202311,1
Beijing,New Delhi,202312,1
Beijing,New Delhi,202401,1
Beijing,New Delhi,202406,1
Beijing,New Delhi,202407,1
Beijing,New Delhi,202409,1
Beijing,New Delhi,202410,1
Beijing,New Delhi,202411,1
Beijing,New Delhi,202501,1
Beijing,New Delhi,202503,1
Beijing,New Delhi,202504,1
Beijing,New Delhi,202507,1
Beijing,New Delhi,202509,1
Beijing,New Delhi,202512,1
Beijing,Rotterdam,202208,1
Beijing,Rotterdam,202301,1
Beijing,Rotterdam,202302,1
Beijing,Rotterdam,202303,1
Beijing,Rotterdam,202305,1
Beijing,Rotterdam,202306,1
Beijing,Rotterdam,202308,1
Beijing,Rotterdam,202406,1
Beijing,Rotterdam,202504,1
Berlin,Boston,202201,1
Berlin,Boston,202202,1
Berlin,Boston,202203,1
Berlin,Boston,202204,1
Berlin,Boston,202208,1
Berlin,Boston,202209,1
Berlin,Boston,202210,1
Berlin,Boston,202211,1
Berlin,Boston,202212,1
Berlin,Boston,202301,1
Berlin,Boston,202302,1
Berlin,Boston,202303,1
Berlin,Boston,202304,1
Berlin,Boston,202305,1
Berlin,Boston,202306,1
Berlin,Boston,202307,1
Berlin,Boston,202308,1
Berlin,Boston,202309,1
Berlin,Boston,202310,1
Berlin,Boston,202311,1
Berlin,Boston,202312,1
Berlin,Boston,202401,1
Berlin,Boston,202403,1
Berlin,Boston,202404,1
Berlin,Boston,202406,1
Berlin,Boston,202407,1
Berlin,Boston,202408,1
Berlin,Boston,202409,1
Berlin,Boston,202410,1
Berlin,Boston,202411,1
Berlin,Boston,202501,1
Berlin,Boston,202502,1
Berlin,Boston,202503,1
Berlin,Boston,202504,1
Berlin,Boston,202505,1
Berlin,Boston,202506,1
Berlin,Boston,202507,1
Berlin,Boston,202508,1
Berlin,Boston,202509,1
Berlin,Calgary,202202,1
Berlin,Calgary,202211,1
Berlin,Calgary,202301,1
Berlin,Calgary,202303,1
Berlin,Calgary,202305,1
Berlin,Calgary,202308,1
Berlin,Calgary,202404,1
Berlin,Calgary,202406,1
Berlin,Calgary,202408,1
Berlin,Calgary,202503,1
Berlin,Chennai,202201,1
Berlin,Chennai,202208,1
Berlin,Chennai,202209,1
Berlin,Chennai,202210,1
Berlin,Chennai,202211,1
Berlin,Chennai,202301,1
Berlin,Chennai,202302,1
Berlin,Chennai,202303,1
Berlin,Chennai,202304,1
Berlin,Chennai,202305,1
Berlin,Chennai,202306,1
Berlin,Chennai,202307,1
Berlin,Chennai,202308,1
Berlin,Chennai,202310,1
Berlin,Chennai,202312,1
Berlin,Chennai,202401,1
Berlin,Chennai,202403,1
Berlin,Chennai,202407,1
Berlin,Chennai,202408,1
Berlin,Chennai,202410,1
Berlin,Chennai,202411,1
Berlin,Chennai,202503,1
Berlin,Chennai,202505,1
Berlin,Copenhagen,202202,1
Berlin,Copenhagen,202204,1
Berlin,Copenhagen,202206,1
Berlin,Copenhagen,202207,1
Berlin,Copenhagen,202208,1
Berlin,Copenhagen,202209,1
Berlin,Copenhagen,202211,1
Berlin,Copenhagen,202212,1
Berlin,Copenhagen,202301,1
Berlin,Copenhagen,202303,1
Berlin,Copenhagen,202304,1
Berlin,Copenhagen,202305,1
Berlin,Copenhagen,202306,1
Berlin,Copenhagen,202307,1
Berlin,Copenhagen,202308,1
Berlin,Copenhagen,202312,1
Berlin,Copenhagen,202401,1
Berlin,Copenhagen,202402,1
Berlin,Copenhagen,202408,1
Berlin,Copenhagen,202411,1
Berlin,Copenhagen,202501,1
Berlin,Copenhagen,202502,1
Berlin,Copenhagen,202503,1
Berlin,Copenhagen,202506,1
Berlin,Copenhagen,202508,1
Berlin,Delhi,202205,1
Berlin,Delhi,202208,1
Berlin,Delhi,202211,1
Berlin,Delhi,202212,1
Berlin,Delhi,202301,1
Berlin,Delhi,202302,1
Berlin,Delhi,202303,1
Berlin,Delhi,202304,1
Berlin,Delhi,202305,1
Berlin,Delhi,202308,1
Berlin,Delhi,202310,1
Berlin,Delhi,202311,1
Berlin,Delhi,202312,1
Berlin,Delhi,202402,1
Berlin,Delhi,202403,1
Berlin,Delhi,202404,1
Berlin,Delhi,202408,1
Berlin,Delhi,202411,1
Berlin,Delhi,202502,1
Berlin,Delhi,202504,1
Berlin,Delhi,202506,1
Berlin,Delhi,202507,1
Berlin,Delhi,202508,1
Berlin,Delhi,202509,1
Berlin,Hamburg,202201,1
Berlin,Hamburg,202202,1
Berlin,Hamburg,202204,1
Berlin,Hamburg,202205,1
Berlin,Hamburg,202209,1
Berlin,Hamburg,202211,1
Berlin,Hamburg,202212,1
Berlin,Hamburg,202301,1
Berlin,Hamburg,202302,1
Berlin,Hamburg,202303,1
Berlin,Hamburg,202305,1
Berlin,Hamburg,202306,1
Berlin,Hamburg,202307,1
Berlin,Hamburg,202308,1
Berlin,Hamburg,202310,1
Berlin,Hamburg,202312,1
Berlin,Hamburg,202403,1
Berlin,Hamburg,202404,1
Berlin,Hamburg,202405,1
Berlin,Hamburg,202406,1
Berlin,Hamburg,202408,1
Berlin,Hamburg,202410,1
Berlin,Hamburg,202503,1
Berlin,Hamburg,202504,1
Berlin,Hamburg,202505,1
Berlin,Hamburg,202507,1
Berlin,Hamburg,202509,1
Berlin,Heidelberg,202301,1
Berlin,Heidelberg,202302,1
Berlin,Heidelberg,202305,1
Berlin,Heidelberg,202307,1
Berlin,Heidelberg,202312,1
Berlin,Heidelberg,202403,1
Berlin,Heidelberg,202406,1
Berlin,Heidelberg,202407,1
Berlin,Heidelberg,202505,1
Berlin,Jerusalem,202301,1
Berlin,Jerusalem,202503,1
Berlin,Lagos,202201,1
Berlin,Lagos,202211,1
Berlin,Lagos,202212,1
Berlin,Lagos,202301,1
Berlin,Lagos,202304,1
Berlin,Lagos,202305,1
Berlin,Lagos,202306,1
Berlin,Lagos,202308,1
Berlin,Lagos,202310,1
Berlin,Lagos,202403,1
Berlin,Lagos,202406,1
Berlin,Lagos,202408,1
Berlin,Lagos,202410,1
Berlin,Lagos,202503,1
Berlin,Lagos,202504,1
Berlin,Moscow,202201,1
Berlin,Moscow,202205,1
Berlin,Moscow,202209,1
Berlin,Moscow,202210,1
Berlin,Moscow,202211,1
Berlin,Moscow,202212,1
Berlin,Moscow,202301,1
Berlin,Moscow,202302,1
Berlin,Moscow,202303,1
Berlin,Moscow,202304,1
Berlin,Moscow,202305,1
Berlin,Moscow,202306,1
Berlin,Moscow,202308,1
Berlin,Moscow,202401,1
Berlin,Moscow,202402,1
Berlin,Moscow,202403,1
Berlin,Moscow,202406,1
Berlin,Moscow,202407,1
Berlin,Moscow,202408,1
Berlin,Moscow,202409,1
Berlin,Moscow,202410,1
Berlin,Moscow,202411,1
Berlin,Moscow,202507,1
Berlin,Mountain View,202202,1
Berlin,Mountain View,202204,1
Berlin,Mountain View,202205,1
Berlin,Mountain View,202208,1
Berlin,Mountain View,202209,1
Berlin,Mountain View,202210,1
Berlin,Mountain View,202211,1
Berlin,Mountain View,202301,1
Berlin,Mountain View,202302,1
Berlin,Mountain View,202303,1
Berlin,Mountain View,202304,1
Berlin,Mountain View,202305,1
Berlin,Mountain View,202306,1
Berlin,Mountain View,202308,1
Berlin,Mountain View,202309,1
Berlin,Mountain View,202310,1
Berlin,Mountain View,202311,1
Berlin,Mountain View,202312,1
Berlin,Mountain View,202401,1
Berlin,Mountain View,202402,1
Berlin,Mountain View,202403,1
Berlin,Mountain View,202404,1
Berlin,Mountain View,202405,1
Berlin,Mountain View,202406,1
Berlin,Mountain View,202407,1
Berlin,Mountain View,202408,1
Berlin,Mountain View,202410,1
Berlin,Mountain View,202501,1
Berlin,Mountain View,202503,1
Berlin,Mountain View,202504,1
Berlin,Mountain View,202505,1
Berlin,Mountain View,202506,1
Berlin,Mountain View,202507,1
Berlin,Mountain View,202508,1
Berlin,Mountain View,202509,1
Berlin,Mountain View,202510,1
Berlin,Palo Alto,202201,1
Berlin,Palo Alto,202202,1
Berlin,Palo Alto,202204,1
Berlin,Palo Alto,202206,1
Berlin,Palo Alto,202207,1
Berlin,Palo Alto,202210,1
Berlin,Palo Alto,202211,1
Berlin,Palo Alto,202212,1
Berlin,Palo Alto,202301,1
Berlin,Palo Alto,202302,1
Berlin,Palo Alto,202303,1
Berlin,Palo Alto,202304,1
Berlin,Palo Alto,202305,1
Berlin,Palo Alto,202307,1
Berlin,Palo Alto,202308,1
Berlin,Palo Alto,202309,1
Berlin,Palo Alto,202310,1
Berlin,Palo Alto,202312,1
Berlin,Palo Alto,202401,1
Berlin,Palo Alto,202403,1
Berlin,Palo Alto,202404,1
Berlin,Palo Alto,202406,1
Berlin,Palo Alto,202408,1
Berlin,Palo Alto,202410,1
Berlin,Palo Alto,202411,1
Berlin,Palo Alto,202501,1
Berlin,Palo Alto,202502,1
Berlin,Palo Alto,202503,1
Berlin,Palo Alto,202504,1
Berlin,Palo Alto,202505,1
Berlin,Palo Alto,202508,1
Berlin,Palo Alto,202510,1
Berlin,Palo Alto,202511,1
Berlin,Pune,202202,1
Berlin,Pune,202204,1
Berlin,Pune,202205,1
Berlin,Pune,202206,1
Berlin,Pune,202209,1
Berlin,Pune,202210,1
Berlin,Pune,202211,1
Berlin,Pune,202212,1
Berlin,Pune,202301,1
Berlin,Pune,202302,1
Berlin,Pune,202303,1
Berlin,Pune,202304,1
Berlin,Pune,202305,1
Berlin,Pune,202306,1
Berlin,Pune,202307,1
Berlin,Pune,202308,1
Berlin,Pune,202310,1
Berlin,Pune,202312,1
Berlin,Pune,202401,1
Berlin,Pune,202403,1
Berlin,Pune,202406,1
Berlin,Pune,202408,1
Berlin,Pune,202409,1
Berlin,Pune,202410,1
Berlin,Pune,202411,1
