source_city,target_city,month,edge_weight
London,San Diego,202406,1
London,San Diego,202407,1
London,San Diego,202408,1
London,San Diego,202410,1
London,San Diego,202501,1
London,San Diego,202502,1
London,San Diego,202503,1
London,San Diego,202504,1
London,San Diego,202505,1
London,San Diego,202506,1
London,San Diego,202507,1
London,San Diego,202509,1
London,San Diego,202511,1
London,San Diego,202512,1
London,San Jose,202202,1
London,San Jose,202203,1
London,San Jose,202204,1
London,San Jose,202205,1
London,San Jose,202206,1
London,San Jose,202207,1
London,San Jose,202208,1
London,San Jose,202209,1
London,San Jose,202210,1
London,San Jose,202211,1
London,San Jose,202212,1
London,San Jose,202301,1
London,San Jose,202302,1
London,San Jose,202303,1
London,San Jose,202304,1
London,San Jose,202305,1
London,San Jose,202306,1
London,San Jose,202307,1
London,San Jose,202308,1
London,San Jose,202309,1
London,San Jose,202310,1
London,San Jose,202311,1
London,San Jose,202401,1
London,San Jose,202402,1
London,San Jose,202403,1
London,San Jose,202404,1
London,San Jose,202405,1
London,San Jose,202406,1
London,San Jose,202407,1
London,San Jose,202408,1
London,San Jose,202410,1
London,San Jose,202411,1
London,San Jose,202412,1
London,San Jose,202501,1
London,San Jose,202502,1
London,San Jose,202503,1
London,San Jose,202504,1
London,San Jose,202505,1
London,San Jose,202506,1
London,San Jose,202507,1
London,San Jose,202508,1
London,San Jose,202509,1
London,San Jose,202510,1
London,San Jose,202511,1
London,San Jose,202512,1
London,Seattle,202201,1
London,Seattle,202202,1
London,Seattle,202203,1
London,Seattle,202204,1
London,Seattle,202205,1
London,Seattle,202206,1
London,Seattle,202207,1
London,Seattle,202208,1
London,Seattle,202209,1
London,Seattle,202210,1
London,Seattle,202211,1
London,Seattle,202212,1
London,Seattle,202301,1
London,Seattle,202302,1
London,Seattle,202303,1
London,Seattle,202304,1
London,Seattle,202305,1
London,Seattle,202306,1
London,Seattle,202307,1
London,Seattle,202308,1
London,Seattle,202309,1
London,Seattle,202310,1
London,Seattle,202311,1
London,Seattle,202312,1
London,Seattle,202401,1
London,Seattle,202402,1
London,Seattle,202403,1
London,Seattle,202404,1
London,Seattle,202405,1
London,Seattle,202406,1
London,Seattle,202407,1
London,Seattle,202408,1
London,Seattle,202409,1
London,Seattle,202410,1
London,Seattle,202411,1
London,Seattle,202412,1
London,Seattle,202501,1
London,Seattle,202502,1
London,Seattle,202503,1
London,Seattle,202504,1
London,Seattle,202505,1
London,Seattle,202506,1
London,Seattle,202507,1
London,Seattle,202508,1
London,Seattle,202509,1
London,Seattle,202510,1
London,Seattle,202511,1
London,Seattle,202512,1
London,Seoul,202201,1
London,Seoul,202202,1
London,Seoul,202203,1
London,Seoul,202204,1
London,Seoul,202205,1
London,Seoul,202206,1
London,Seoul,202207,1
London,Seoul,202208,1
London,Seoul,202209,1
London,Seoul,202210,1
London,Seoul,202211,1
London,Seoul,202212,1
London,Seoul,202301,1
London,Seoul,202302,1
London,Seoul,202303,1
London,Seoul,202304,1
London,Seoul,202305,1
London,Seoul,202306,1
London,Seoul,202307,1
London,Seoul,202308,1
London,Seoul,202309,1
London,Seoul,202310,1
London,Seoul,202311,1
London,Seoul,202312,1
London,Seoul,202401,1
London,Seoul,202402,1
London,Seoul,202403,1
London,Seoul,202404,1
London,Seoul,202405,1
London,Seoul,202406,1
London,Seoul,202407,1
London,Seoul,202408,1
London,Seoul,202409,1
London,Seoul,202410,1
London,Seoul,202411,1
London,Seoul,202412,1
London,Seoul,202501,1
London,Seoul,202502,1
London,Seoul,202503,1
London,Seoul,202504,1
London,Seoul,202505,1
London,Seoul,202506,1
London,Seoul,202507,1
London,Seoul,202508,1
London,Seoul,202509,1
London,Seoul,202510,1
London,Seoul,202512,1
London,Singapore,202201,1
London,Singapore,202202,1
London,Singapore,202203,1
London,Singapore,202204,1
London,Singapore,202205,1
London,Singapore,202207,1
London,Singapore,202208,1
London,Singapore,202209,1
London,Singapore,202210,1
London,Singapore,202211,1
London,Singapore,202212,1
London,Singapore,202301,1
London,Singapore,202302,1
London,Singapore,202303,1
London,Singapore,202304,1
London,Singapore,202305,1
London,Singapore,202306,1
London,Singapore,202307,1
London,Singapore,202308,1
London,Singapore,202309,1
London,Singapore,202310,1
London,Singapore,202311,1
London,Singapore,202312,1
London,Singapore,202401,1
London,Singapore,202402,1
London,Singapore,202403,1
London,Singapore,202404,1
London,Singapore,202405,1
London,Singapore,202406,1
London,Singapore,202407,1
London,Singapore,202408,1
London,Singapore,202409,1
London,Singapore,202410,1
London,Singapore,202411,1
London,Singapore,202412,1
London,Singapore,202501,1
London,Singapore,202502,1
London,Singapore,202503,1
London,Singapore,202504,1
London,Singapore,202505,1
London,Singapore,202506,1
London,Singapore,202507,1
London,Singapore,202508,1
London,Singapore,202509,1
London,Singapore,202510,1
London,Singapore,202511,1
London,Singapore,202512,1
London,Sunnyvale,202201,1
London,Sunnyvale,202202,1
London,Sunnyvale,202203,1
London,Sunnyvale,202206,1
London,Sunnyvale,202207,1
London,Sunnyvale,202209,1
London,Sunnyvale,202212,1
London,Sunnyvale,202301,1
London,Sunnyvale,202302,1
London,Sunnyvale,202303,1
London,Sunnyvale,202304,1
London,Sunnyvale,202305,1
London,Sunnyvale,202306,1
London,Sunnyvale,202307,1
London,Sunnyvale,202308,1
London,Sunnyvale,202310,1
London,Sunnyvale,202311,1
London,Sunnyvale,202312,1
London,Sunnyvale,202401,1
London,Sunnyvale,202403,1
London,Sunnyvale,202404,1
London,Sunnyvale,202405,1
London,Sunnyvale,202406,1
London,Sunnyvale,202407,1
London,Sunnyvale,202408,1
London,Sunnyvale,202410,1
London,Sunnyvale,202501,1
London,Sunnyvale,202502,1
London,Sunnyvale,202503,1
London,Sunnyvale,202504,1
London,Sunnyvale,202505,1
London,Sunnyvale,202506,1
London,Sunnyvale,202508,1
London,Sunnyvale,202509,1
London,Sunnyvale,202512,1
London,Sydney,202204,1
London,Sydney,202207,1
London,Sydney,202208,1
London,Sydney,202209,1
London,Sydney,202210,1
London,Sydney,202211,1
London,Sydney,202212,1
London,Sydney,202301,1
London,Sydney,202302,1
London,Sydney,202303,1
London,Sydney,202304,1
London,Sydney,202305,1
London,Sydney,202306,1
London,Sydney,202307,1
London,Sydney,202308,1
London,Sydney,202309,1
London,Sydney,202310,1
London,Sydney,202311,1
London,Sydney,202312,1
London,Sydney,202401,1
London,Sydney,202402,1
London,Sydney,202404,1
London,Sydney,202405,1
London,Sydney,202406,1
London,Sydney,202408,1
London,Sydney,202410,1
London,Sydney,202411,1
London,Sydney,202412,1
London,Sydney,202501,1
London,Sydney,202502,1
London,Sydney,202503,1
London,Sydney,202504,1
London,Sydney,202505,1
London,Sydney,202506,1
London,Sydney,202507,1
London,Sydney,202509,1
London,Sydney,202510,1
London,Sydney,202511,1
London,Sydney,202512,1
London,Toronto,202201,1
London,Toronto,202202,1
London,Toronto,202203,1
London,Toronto,202204,1
London,Toronto,202205,1
London,Toronto,202206,1
London,Toronto,202207,1
London,Toronto,202208,1
London,Toronto,202209,1
London,Toronto,202210,1
London,Toronto,202211,1
London,Toronto,202212,1
London,Toronto,202301,1
London,Toronto,202302,1
London,Toronto,202303,1
London,Toronto,202304,1
London,Toronto,202305,1
London,Toronto,202306,1
London,Toronto,202307,1
London,Toronto,202308,1
London,Toronto,202309,1
London,Toronto,202310,1
London,Toronto,202311,1
London,Toronto,202312,1
London,Toronto,202401,1
London,Toronto,202402,1
London,Toronto,202403,1
London,Toronto,202404,1
London,Toronto,202405,1
London,Toronto,202406,1
London,Toronto,202407,1
London,Toronto,202408,1
London,Toronto,202410,1
London,Toronto,202411,1
London,Toronto,202501,1
London,Toronto,202502,1
London,Toronto,202503,1
London,Toronto,202504,1
London,Toronto,202505,1
London,Toronto,202506,1
London,Toronto,202507,1
London,Toronto,202509,1
London,Toronto,202510,1
London,Toronto,202512,1
London,Warsaw,202201,1
London,Warsaw,202204,1
London,Warsaw,202205,1
London,Warsaw,202208,1
London,Warsaw,202209,1
London,Warsaw,202210,1
London,Warsaw,202212,1
London,Warsaw,202301,1
London,Warsaw,202302,1
London,Warsaw,202303,1
London,Warsaw,202305,1
London,Warsaw,202306,1
London,Warsaw,202307,1
London,Warsaw,202308,1
London,Warsaw,202309,1
London,Warsaw,202310,1
London,Warsaw,202311,1
London,Warsaw,202401,1
London,Warsaw,202402,1
London,Warsaw,202403,1
London,Warsaw,202404,1
London,Warsaw,202405,1
London,Warsaw,202406,1
London,Warsaw,202407,1
London,Warsaw,202410,1
London,Warsaw,202411,1
London,Warsaw,202503,1
London,Warsaw,202504,1
London,Warsaw,202505,1
London,Warsaw,202506,1
London,Warsaw,202508,1
London,Warsaw,202511,1
London,Warsaw,202512,1
London,Xi'an,202202,1
London,Xi'an,202205,1
London,Xi'an,202209,1
London,Xi'an,202212,1
London,Xi'an,202302,1
London,Xi'an,202303,1
London,Xi'an,202304,1
London,Xi'an,202305,1
London,Xi'an,202306,1
London,Xi'an,202310,1
London,Xi'an,202312,1
London,Xi'an,202401,1
London,Xi'an,202411,1
London,Xi'an,202412,1
London,Xi'an,202504,1
London,Xi'an,202505,1
London,Xi'an,202507,1
London,Xi'an,202509,1
London,Xi'an,202512,1
Milan,New Delhi,202209,1
Milan,New Delhi,202211,1
Milan,New Delhi,202212,1
Milan,New Delhi,202302,1
Milan,New Delhi,202303,1
Milan,New Delhi,202305,1
Milan,New Delhi,202401,1
Milan,New Delhi,202403,1
Milan,New Delhi,202503,1
Milan,New York,202208,1
Milan,New York,202209,1
Milan,New York,202210,1
Milan,New York,202211,1
Milan,New York,202212,1
Milan,New York,202301,1
Milan,New York,202302,1
Milan,New York,202303,1
Milan,New York,202304,1
Milan,New York,202305,1
Milan,New York,202306,1
Milan,New York,202307,1
Milan,New York,202308,1
Milan,New York,202309,1
Milan,New York,202310,1
Milan,New York,202311,1
Milan,New York,202401,1
Milan,New York,202404,1
Milan,New York,202405,1
Milan,New York,202406,1
Milan,New York,202407,1
Milan,New York,202408,1
Milan,New York,202409,1
Milan,New York,202410,1
Milan,New York,202502,1
Milan,New York,202505,1
Milan,New York,202506,1
Milan,New York,202507,1
Milan,New York,202508,1
Milan,New York,202510,1
Milan,New York,202512,1
Milan,Rome,202202,1
Milan,Rome,202205,1
Milan,Rome,202209,1
Milan,Rome,202212,1
Milan,Rome,202301,1
Milan,Rome,202302,1
Milan,Rome,202303,1
Milan,Rome,202306,1
Milan,Rome,202311,1
Milan,Rome,202509,1
Milan,San Diego,202209,1
Milan,San Diego,202211,1
Milan,San Diego,202212,1
Milan,San Diego,202303,1
Milan,San Diego,202304,1
Milan,San Diego,202306,1
Milan,San Diego,202309,1
Milan,San Diego,202410,1
Milan,San Diego,202505,1
Milan,San Diego,202510,1
Milan,San Jose,202208,1
Milan,San Jose,202209,1
Milan,San Jose,202210,1
Milan,San Jose,202211,1
Milan,San Jose,202212,1
Milan,San Jose,202302,1
Milan,San Jose,202303,1
Milan,San Jose,202305,1
Milan,San Jose,202307,1
Milan,San Jose,202408,1
Milan,San Jose,202410,1
Milan,San Jose,202412,1
Milan,San Jose,202505,1
Milan,San Jose,202508,1
Milan,San Jose,202512,1
Milan,Seattle,202208,1
Milan,Seattle,202209,1
Milan,Seattle,202210,1
Milan,Seattle,202211,1
Milan,Seattle,202212,1
Milan,Seattle,202301,1
Milan,Seattle,202302,1
Milan,Seattle,202303,1
Milan,Seattle,202305,1
Milan,Seattle,202306,1
Milan,Seattle,202307,1
Milan,Seattle,202308,1
Milan,Seattle,202309,1
Milan,Seattle,202310,1
Milan,Seattle,202401,1
Milan,Seattle,202404,1
Milan,Seattle,202406,1
Milan,Seattle,202407,1
Milan,Seattle,202502,1
Milan,Seattle,202505,1
Milan,Seattle,202507,1
Milan,Seattle,202508,1
Milan,Seattle,202512,1
Milan,Seoul,202208,1
Milan,Seoul,202209,1
Milan,Seoul,202210,1
Milan,Seoul,202211,1
Milan,Seoul,202212,1
Milan,Seoul,202301,1
Milan,Seoul,202303,1
Milan,Seoul,202305,1
Milan,Seoul,202309,1
Milan,Seoul,202310,1
Milan,Seoul,202311,1
Milan,Seoul,202401,1
Milan,Seoul,202405,1
Milan,Seoul,202411,1
Milan,Seoul,202502,1
Milan,Seoul,202505,1
Milan,Seoul,202506,1
Milan,Seoul,202512,1
Milan,Singapore,202208,1
Milan,Singapore,202209,1
Milan,Singapore,202211,1
Milan,Singapore,202212,1
Milan,Singapore,202301,1
Milan,Singapore,202302,1
Milan,Singapore,202303,1
Milan,Singapore,202305,1
Milan,Singapore,202306,1
Milan,Singapore,202307,1
Milan,Singapore,202309,1
Milan,Singapore,202310,1
Milan,Singapore,202311,1
Milan,Singapore,202401,1
Milan,Singapore,202402,1
Milan,Singapore,202405,1
Milan,Singapore,202406,1
Milan,Singapore,202409,1
Milan,Singapore,202410,1
Milan,Singapore,202505,1
Milan,Singapore,202506,1
Milan,Singapore,202507,1
Milan,Singapore,202508,1
Milan,Singapore,202512,1
Milan,Sunnyvale,202212,1
Milan,Sunnyvale,202311,1
Milan,Sunnyvale,202401,1
Milan,Sunnyvale,202410,1
Milan,Sunnyvale,202411,1
Milan,Sydney,202208,1
Milan,Sydney,202209,1
Milan,Sydney,202210,1
Milan,Sydney,202211,1
Milan,Sydney,202212,1
Milan,Sydney,202302,1
Milan,Sydney,202303,1
Milan,Sydney,202304,1
Milan,Sydney,202305,1
Milan,Sydney,202306,1
Milan,Sydney,202309,1
Milan,Sydney,202310,1
Milan,Sydney,202311,1
Milan,Sydney,202401,1
Milan,Sydney,202403,1
Milan,Sydney,202405,1
Milan,Sydney,202406,1
Milan,Sydney,202410,1
Milan,Sydney,202505,1
Milan,Sydney,202510,1
Milan,Tokyo,202208,1
Milan,Tokyo,202209,1
Milan,Tokyo,202210,1
Milan,Tokyo,202211,1
Milan,Tokyo,202212,1
Milan,Tokyo,202301,1
Milan,Tokyo,202302,1
Milan,Tokyo,202303,1
Milan,Tokyo,202304,1
Milan,Tokyo,202305,1
Milan,Tokyo,202306,1
Milan,Tokyo,202309,1
Milan,Tokyo,202310,1
Milan,Tokyo,202311,1
Milan,Tokyo,202401,1
Milan,Tokyo,202404,1
Milan,Tokyo,202405,1
Milan,Tokyo,202406,1
Milan,Tokyo,202407,1
Milan,Tokyo,202410,1
Milan,Tokyo,202411,1
Milan,Tokyo,202502,1
Milan,Tokyo,202505,1
Milan,Tokyo,202506,1
Milan,Tokyo,202508,1
Milan,Tokyo,202510,1
Milan,Tokyo,202512,1
Milan,Toronto,202208,1
Milan,Toronto,202209,1
Milan,Toronto,202210,1
Milan,Toronto,202211,1
Milan,Toronto,202212,1
Milan,Toronto,202301,1
Milan,Toronto,202302,1
Milan,Toronto,202303,1
Milan,Toronto,202305,1
Milan,Toronto,202306,1
Milan,Toronto,202308,1
Milan,Toronto,202309,1
Milan,Toronto,202310,1
Milan,Toronto,202401,1
Milan,Toronto,202410,1
Milan,Toronto,202502,1
Milan,Warsaw,202209,1
Milan,Warsaw,202210,1
Milan,Warsaw,202211,1
Milan,Warsaw,202212,1
Milan,Warsaw,202301,1
Milan,Warsaw,202303,1
Milan,Warsaw,202305,1
Milan,Warsaw,202306,1
Milan,Warsaw,202401,1
Milan,Warsaw,202411,1
Milan,Warsaw,202512,1
Milan,Xi'an,202208,1
Milan,Xi'an,202209,1
Milan,Xi'an,202212,1
Milan,Xi'an,202303,1
Milan,Xi'an,202305,1
Milan,Xi'an,202401,1
New Delhi,New York,202201,1
New Delhi,New York,202204,1
New Delhi,New York,202209,1
New Delhi,New York,202211,1
New Delhi,New York,202212,1
New Delhi,New York,202301,1
New Delhi,New York,202302,1
New Delhi,New York,202303,1
New Delhi,New York,202304,1
New Delhi,New York,202305,1
New Delhi,New York,202306,1
New Delhi,New York,202307,1
New Delhi,New York,202308,1
New Delhi,New York,202310,1
New Delhi,New York,202311,1
New Delhi,New York,202312,1
New Delhi,New York,202401,1
New Delhi,New York,202404,1
New Delhi,New York,202406,1
New Delhi,New York,202407,1
New Delhi,New York,202408,1
New Delhi,New York,202409,1
New Delhi,New York,202501,1
New Delhi,New York,202504,1
New Delhi,New York,202505,1
New Delhi,New York,202506,1
New Delhi,New York,202507,1
New Delhi,New York,202511,1
New Delhi,New York,202512,1
New Delhi,Rome,202209,1
New Delhi,Rome,202212,1
New Delhi,Rome,202302,1
New Delhi,Rome,202303,1
New Delhi,Rome,202304,1
New Delhi,Rome,202306,1
New Delhi,Rome,202308,1
New Delhi,Rome,202310,1
New Delhi,Rome,202312,1
New Delhi,Rome,202406,1
New Delhi,Rome,202407,1
New Delhi,Rome,202411,1
New Delhi,Rome,202501,1
New Delhi,San Diego,202209,1
New Delhi,San Diego,202211,1
New Delhi,San Diego,202212,1
New Delhi,San Diego,202302,1
New Delhi,San Diego,202303,1
New Delhi,San Diego,202304,1
New Delhi,San Diego,202308,1
New Delhi,San Diego,202310,1
New Delhi,San Diego,202406,1
New Delhi,San Diego,202407,1
New Delhi,San Diego,202408,1
New Delhi,San Diego,202504,1
New Delhi,San Diego,202509,1
New Delhi,San Diego,202511,1
New Delhi,San Diego,202512,1
New Delhi,San Jose,202209,1
New Delhi,San Jose,202211,1
New Delhi,San Jose,202212,1
New Delhi,San Jose,202302,1
New Delhi,San Jose,202303,1
New Delhi,San Jose,202304,1
New Delhi,San Jose,202308,1
New Delhi,San Jose,202310,1
New Delhi,San Jose,202311,1
New Delhi,San Jose,202406,1
New Delhi,San Jose,202501,1
New Delhi,San Jose,202504,1
New Delhi,San Jose,202511,1
New Delhi,San Jose,202512,1
New Delhi,Seattle,202201,1
New Delhi,Seattle,202204,1
New Delhi,Seattle,202205,1
New Delhi,Seattle,202208,1
New Delhi,Seattle,202209,1
New Delhi,Seattle,202211,1
New Delhi,Seattle,202212,1
New Delhi,Seattle,202301,1
New Delhi,Seattle,202302,1
New Delhi,Seattle,202303,1
New Delhi,Seattle,202304,1
New Delhi,Seattle,202306,1
New Delhi,Seattle,202307,1
New Delhi,Seattle,202308,1
New Delhi,Seattle,202310,1
New Delhi,Seattle,202311,1
New Delhi,Seattle,202312,1
New Delhi,Seattle,202401,1
New Delhi,Seattle,202404,1
New Delhi,Seattle,202406,1
New Delhi,Seattle,202407,1
New Delhi,Seattle,202408,1
New Delhi,Seattle,202409,1
New Delhi,Seattle,202410,1
New Delhi,Seattle,202411,1
New Delhi,Seattle,202503,1
New Delhi,Seattle,202504,1
New Delhi,Seattle,202505,1
New Delhi,Seattle,202507,1
New Delhi,Seattle,202509,1
New Delhi,Seattle,202512,1
New Delhi,Seoul,202201,1
New Delhi,Seoul,202209,1
New Delhi,Seoul,202211,1
New Delhi,Seoul,202212,1
New Delhi,Seoul,202302,1
New Delhi,Seoul,202303,1
New Delhi,Seoul,202304,1
New Delhi,Seoul,202305,1
New Delhi,Seoul,202307,1
New Delhi,Seoul,202308,1
New Delhi,Seoul,202310,1
New Delhi,Seoul,202311,1
New Delhi,Seoul,202312,1
New Delhi,Seoul,202401,1
New Delhi,Seoul,202406,1
New Delhi,Seoul,202407,1
New Delhi,Seoul,202411,1
New Delhi,Seoul,202501,1
New Delhi,Seoul,202504,1
New Delhi,Seoul,202511,1
New Delhi,Seoul,202512,1
New Delhi,Singapore,202203,1
New Delhi,Singapore,202209,1
New Delhi,Singapore,202211,1
New Delhi,Singapore,202212,1
New Delhi,Singapore,202301,1
New Delhi,Singapore,202302,1
New Delhi,Singapore,202303,1
New Delhi,Singapore,202304,1
New Delhi,Singapore,202305,1
New Delhi,Singapore,202306,1
New Delhi,Singapore,202307,1
New Delhi,Singapore,202308,1
New Delhi,Singapore,202310,1
New Delhi,Singapore,202311,1
New Delhi,Singapore,202401,1
New Delhi,Singapore,202404,1
New Delhi,Singapore,202406,1
New Delhi,Singapore,202407,1
New Delhi,Singapore,202504,1
New Delhi,Singapore,202505,1
New Delhi,Singapore,202507,1
New Delhi,Sunnyvale,202201,1
New Delhi,Sunnyvale,202209,1
New Delhi,Sunnyvale,202212,1
New Delhi,Sunnyvale,202302,1
New Delhi,Sunnyvale,202306,1
New Delhi,Sunnyvale,202307,1
New Delhi,Sunnyvale,202308,1
New Delhi,Sunnyvale,202310,1
New Delhi,Sunnyvale,202311,1
New Delhi,Sunnyvale,202312,1
New Delhi,Sunnyvale,202401,1
New Delhi,Sunnyvale,202406,1
New Delhi,Sunnyvale,202501,1
New Delhi,Sunnyvale,202504,1
New Delhi,Sunnyvale,202512,1
New Delhi,Sydney,202206,1
New Delhi,Sydney,202209,1
New Delhi,Sydney,202211,1
New Delhi,Sydney,202212,1
New Delhi,Sydney,202301,1
New Delhi,Sydney,202302,1
New Delhi,Sydney,202303,1
New Delhi,Sydney,202304,1
New Delhi,Sydney,202308,1
New Delhi,Sydney,202312,1
New Delhi,Sydney,202403,1
New Delhi,Sydney,202406,1
New Delhi,Sydney,202408,1
New Delhi,Sydney,202411,1
New Delhi,Sydney,202501,1
New Delhi,Sydney,202504,1
New Delhi,Sydney,202512,1
New Delhi,Tokyo,202201,1
New Delhi,Tokyo,202202,1
New Delhi,Tokyo,202204,1
New Delhi,Tokyo,202206,1
New Delhi,Tokyo,202209,1
New Delhi,Tokyo,202211,1
New Delhi,Tokyo,202212,1
New Delhi,Tokyo,202301,1
New Delhi,Tokyo,202302,1
New Delhi,Tokyo,202303,1
New Delhi,Tokyo,202304,1
New Delhi,Tokyo,202305,1
New Delhi,Tokyo,202306,1
New Delhi,Tokyo,202307,1
New Delhi,Tokyo,202308,1
New Delhi,Tokyo,202310,1
New Delhi,Tokyo,202311,1
New Delhi,Tokyo,202312,1
New Delhi,Tokyo,202401,1
New Delhi,Tokyo,202402,1
New Delhi,Tokyo,202403,1
New Delhi,Tokyo,202404,1
New Delhi,Tokyo,202407,1
New Delhi,Tokyo,202408,1
New Delhi,Tokyo,202409,1
New Delhi,Tokyo,202412,1
New Delhi,Tokyo,202501,1
New Delhi,Tokyo,202502,1
New Delhi,Tokyo,202503,1
New Delhi,Tokyo,202504,1
New Delhi,Tokyo,202507,1
New Delhi,Tokyo,202512,1
New Delhi,Toronto,202201,1
New Delhi,Toronto,202204,1
New Delhi,Toronto,202208,1
New Delhi,Toronto,202209,1
New Delhi,Toronto,202211,1
New Delhi,Toronto,202212,1
New Delhi,Toronto,202301,1
New Delhi,Toronto,202302,1
New Delhi,Toronto,202303,1
New Delhi,Toronto,202304,1
New Delhi,Toronto,202306,1
New Delhi,Toronto,202307,1
New Delhi,Toronto,202308,1
New Delhi,Toronto,202310,1
New Delhi,Toronto,202401,1
New Delhi,Toronto,202402,1
New Delhi,Toronto,202406,1
New Delhi,Toronto,202407,1
New Delhi,Toronto,202408,1
New Delhi,Toronto,202501,1
New Delhi,Toronto,202503,1
New Delhi,Toronto,202504,1
New Delhi,Toronto,202505,1
New Delhi,Toronto,202512,1
New Delhi,Warsaw,202208,1
New Delhi,Warsaw,202209,1
New Delhi,Warsaw,202212,1
New Delhi,Warsaw,202302,1
New Delhi,Warsaw,202303,1
New Delhi,Warsaw,202305,1
New Delhi,Warsaw,202307,1
New Delhi,Warsaw,202308,1
New Delhi,Warsaw,202406,1
New Delhi,Warsaw,202407,1
New Delhi,Warsaw,202504,1
New Delhi,Xi'an,202209,1
New Delhi,Xi'an,202212,1
New Delhi,Xi'an,202302,1
New Delhi,Xi'an,202303,1
New Delhi,Xi'an,202312,1
New Delhi,Xi'an,202401,1
New Delhi,Xi'an,202407,1
New York,Rome,202202,1
New York,Rome,202203,1
New York,Rome,202207,1
New York,Rome,202209,1
New York,Rome,202212,1
New York,Rome,202301,1
New York,Rome,202302,1
New York,Rome,202303,1
New York,Rome,202304,1
New York,Rome,202306,1
New York,Rome,202308,1
New York,Rome,202310,1
New York,Rome,202312,1
New York,Rome,202406,1
New York,Rome,202408,1
New York,Rome,202410,1
New York,Rome,202504,1
New York,San Diego,202201,1
New York,San Diego,202205,1
New York,San Diego,202207,1
New York,San Diego,202208,1
New York,San Diego,202209,1
New York,San Diego,202210,1
New York,San Diego,202211,1
New York,San Diego,202212,1
New York,San Diego,202301,1
New York,San Diego,202302,1
New York,San Diego,202303,1
New York,San Diego,202304,1
New York,San Diego,202305,1
New York,San Diego,202306,1
New York,San Diego,202307,1
New York,San Diego,202308,1
New York,San Diego,202309,1
New York,San Diego,202310,1
New York,San Diego,202311,1
New York,San Diego,202312,1
New York,San Diego,202401,1
New York,San Diego,202402,1
New York,San Diego,202403,1
New York,San Diego,202404,1
New York,San Diego,202405,1
New York,San Diego,202406,1
New York,San Diego,202407,1
New York,San Diego,202408,1
New York,San Diego,202410,1
New York,San Diego,202412,1
New York,San Diego,202501,1
New York,San Diego,202502,1
New York,San Diego,202503,1
New York,San Diego,202504,1
New York,San Diego,202505,1
New York,San Diego,202506,1
New York,San Diego,202507,1
New York,San Diego,202509,1
New York,San Diego,202510,1
New York,San Diego,202511,1
New York,San Diego,202512,1
New York,San Jose,202202,1
New York,San Jose,202204,1
New York,San Jose,202205,1
New York,San Jose,202207,1
New York,San Jose,202208,1
New York,San Jose,202209,1
New York,San Jose,202210,1
New York,San Jose,202211,1
New York,San Jose,202212,1
New York,San Jose,202301,1
New York,San Jose,202302,1
New York,San Jose,202303,1
New York,San Jose,202304,1
New York,San Jose,202305,1
New York,San Jose,202306,1
New York,San Jose,202307,1
New York,San Jose,202308,1
New York,San Jose,202309,1
New York,San Jose,202310,1
New York,San Jose,202311,1
New York,San Jose,202312,1
New York,San Jose,202401,1
New York,San Jose,202402,1
New York,San Jose,202403,1
New York,San Jose,202404,1
New York,San Jose,202406,1
New York,San Jose,202408,1
New York,San Jose,202410,1
New York,San Jose,202411,1
New York,San Jose,202412,1
New York,San Jose,202501,1
New York,San Jose,202502,1
New York,San Jose,202503,1
New York,San Jose,202504,1
New York,San Jose,202505,1
New York,San Jose,202506,1
New York,San Jose,202507,1
New York,San Jose,202508,1
New York,San Jose,202509,1
New York,San Jose,202511,1
New York,San Jose,202512,1
New York,Seattle,202201,1
New York,Seattle,202202,1
New York,Seattle,202203,1
New York,Seattle,202204,1
New York,Seattle,202205,1
New York,Seattle,202206,1
New York,Seattle,202207,1
New York,Seattle,202208,1
New York,Seattle,202209,1
New York,Seattle,202210,1
New York,Seattle,202211,1
New York,Seattle,202212,1
New York,Seattle,202301,1
New York,Seattle,202302,1
New York,Seattle,202303,1
New York,Seattle,202304,1
New York,Seattle,202305,1
New York,Seattle,202306,1
New York,Seattle,202307,1
New York,Seattle,202308,1
New York,Seattle,202309,1
New York,Seattle,202310,1
New York,Seattle,202311,1
New York,Seattle,202312,1
New York,Seattle,202401,1
New York,Seattle,202402,1
New York,Seattle,202403,1
New York,Seattle,202404,1
New York,Seattle,202405,1
New York,Seattle,202406,1
New York,Seattle,202407,1
New York,Seattle,202408,1
New York,Seattle,202409,1
New York,Seattle,202410,1
New York,Seattle,202411,1
New York,Seattle,202412,1
New York,Seattle,202501,1
New York,Seattle,202502,1
New York,Seattle,202503,1
New York,Seattle,202504,1
New York,Seattle,202505,1
New York,Seattle,202506,1
New York,Seattle,202507,1
New York,Seattle,202508,1
New York,Seattle,202509,1
New York,Seattle,202510,1
New York,Seattle,202511,1
New York,Seattle,202512,1
New York,Seoul,202201,1
New York,Seoul,202203,1
New York,Seoul,202204,1
New York,Seoul,202205,1
New York,Seoul,202206,1
New York,Seoul,202207,1
New York,Seoul,202208,1
New York,Seoul,202209,1
New York,Seoul,202210,1
New York,Seoul,202211,1
New York,Seoul,202212,1
New York,Seoul,202301,1
New York,Seoul,202302,1
New York,Seoul,202303,1
New York,Seoul,202304,1
New York,Seoul,202305,1
New York,Seoul,202306,1
New York,Seoul,202307,1
New York,Seoul,202308,1
New York,Seoul,202309,1
New York,Seoul,202310,1
New York,Seoul,202311,1
New York,Seoul,202312,1
